A,B,C,Desc
1.74,-1.26,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.75,0.34,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.12,3.59,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.83,2.65,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.39,0.35,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.54,0.67,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.62,-1.44,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.45,-0.72,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.31,-0.9,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.24,-0.77,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.49,-3.21,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.02,-3.55,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.42,-4,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.21,0.23,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.27,-0.15,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.17,3.66,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.5,3.16,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.23,-2.82,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.59,0.18,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.24,0.19,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.12,2.25,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.11,-2.23,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.9,1.12,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.59,0.24,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.86,1.65,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.82,2.36,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.44,-3.87,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.66,-3.54,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.84,-0.64,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.2,-1.42,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.43,0.28,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.66,2.63,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.54,-3.99,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.35,1.95,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.91,-2.53,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.25,3.94,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.15,-3.57,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.53,1.09,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.42,3.62,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.14,-0.37,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.03,-2.74,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.09,1.88,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.44,1.35,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.14,3.63,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.38,0.31,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.16,1.91,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.46,2.79,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.88,-1.6,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.98,-1.14,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.16,2.52,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.32,3.84,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.33,-1.85,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.82,3.22,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.47,-2.34,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.38,-3.35,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.13,3.51,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.44,3.69,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.58,-3.87,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.67,1.91,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.11,2.44,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.9,-2.33,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.11,-0.28,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.44,3.51,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.47,2.74,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.94,-3.56,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.17,-1.67,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.46,-3.17,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.72,3.11,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.25,1.72,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.55,2.91,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.58,-3.62,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.81,1.64,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.28,-0.74,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.06,-0.55,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.39,1.28,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.52,-3.89,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.34,-0.19,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.48,-1.22,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.9,-0.62,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.06,2.11,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.24,-1.48,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.37,-1.09,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.56,-2.54,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.41,3.83,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.51,-3.68,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.97,3.91,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.28,-1.08,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.01,-0.72,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.33,-1.24,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.43,-1.03,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.24,3.83,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.31,0.52,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.72,3.49,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.8,2.02,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.44,-3.54,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.49,-1.76,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.59,-3.39,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.94,3.22,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.7,2.03,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.41,3.3,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.22,2.43,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.26,-2.33,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.15,-3.98,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.37,2.67,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.12,-2.2,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.43,1.73,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.81,1.53,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.32,3.42,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.58,-0.25,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.41,0.61,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.95,-0.07,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.78,3.34,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.42,-0.03,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.22,-2.97,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.21,1.83,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.31,2.85,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.42,-0.5,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.26,-1.05,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.18,-1.67,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.66,0.44,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.88,-2.35,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.54,2.72,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0,-1.23,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.39,-3.21,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.54,-0.47,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.2,0.71,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.28,0.41,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.97,-0.98,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.34,-2.41,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.35,-1.19,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.13,1.09,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.78,3.84,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.04,-2.97,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.01,2.41,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.44,1.85,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0,-1.83,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.6,-2.63,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.05,-3.65,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.9,-2.11,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.35,-2.61,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.99,3.3,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.09,-2.39,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.31,-3.61,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.49,-0.27,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.69,3.8,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.82,0.4,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.49,-2.76,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.12,-0.97,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.7,-2.89,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.91,3.17,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.4,3.85,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.87,-2.16,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.24,1.09,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.15,3.3,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.21,0.01,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.3,-1.44,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.46,-3.45,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.32,-2.81,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.24,2.79,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.18,-2.81,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.49,-3.73,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.84,2.61,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.84,-3.72,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.53,2.66,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.92,0.21,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.29,-0.33,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.77,-2.32,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.66,-3.66,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.74,0.66,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.51,-1.48,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.72,0.33,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.25,3.42,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.8,-2.97,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.15,1.85,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.02,1.91,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1,3.38,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.32,-3.39,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.5,-3.17,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
2,0.31,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.21,3.22,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.6,-3.11,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.35,0.6,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.43,2.34,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.46,1.49,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.44,-0.3,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.66,3.3,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.31,0.87,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.29,-3.55,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.07,0.94,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.33,-0.64,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.59,0.78,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.07,-2.18,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.78,2.28,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.3,3.86,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.35,1.35,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.84,3.2,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.35,1.24,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.51,1.29,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.55,-3.12,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.23,-3.12,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.95,2.75,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.02,-2.07,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.13,3.04,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.3,-3.64,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.34,1.51,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.55,-2.95,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.05,3.54,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.35,-3.5,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.02,1.24,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.33,-2.61,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.61,1.02,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.98,-3.2,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.02,-1.57,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.71,0.81,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.1,3.27,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.82,-3.33,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.5,-0.18,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.79,-3.52,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.76,0.46,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.6,2.61,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.24,-3.06,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.96,1.7,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.66,1.62,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.1,1.21,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.78,-3.97,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.38,1.2,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.07,-2.85,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.81,1.22,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.48,2.25,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.11,-2.45,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.37,-1.7,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.31,-0.86,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.44,-0.18,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.09,0.48,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.08,0.4,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.75,-0.67,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.12,-3.06,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.81,-3.47,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.35,3.97,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.43,0.04,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.42,-3.63,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.73,-0.6,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.46,-0.51,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.11,-1.12,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.81,1,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.66,-0.21,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.14,-2.14,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.92,-1.91,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.39,-3.95,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.03,1.14,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.57,-1.87,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.77,-3.86,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.48,-3.06,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.79,-2.42,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.06,-1.49,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.02,-0.19,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.63,-3.89,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.92,-1.63,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.46,2.12,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.75,1.85,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.13,1.3,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.95,-0.48,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.82,3.37,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.14,3.83,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.06,-1.55,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.53,-0.37,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.99,3.85,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.88,-1.98,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.23,-3.54,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.18,-2.83,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.64,-2.07,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.78,1.58,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.89,0.43,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.48,0.02,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.18,-1.91,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.18,-2.87,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.57,-0.03,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.79,3.89,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.37,-3.61,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.01,2.02,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.06,-3.23,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.79,3.33,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.07,-1.19,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.51,0.11,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.91,-2.68,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.85,-1.81,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.51,1.84,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.36,-2.26,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.28,-3.42,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.23,-3.13,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.26,2.79,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.54,-1.34,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.49,1.75,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.23,-2.47,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.89,3.71,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.67,1.48,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.26,-3.33,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.05,-1.03,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.06,-3.27,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.62,1.96,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.36,-0.28,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.05,2.08,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.71,2.62,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.81,-0.24,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.2,-3.55,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.31,-1.48,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.26,-0.11,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.62,-1.1,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.03,-0.1,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.11,1.28,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.71,2.3,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.96,1.07,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.21,-3.58,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.1,-2.79,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
2,-1.13,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0,0.19,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.59,2.55,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.2,0.24,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.62,-3.87,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.13,2.47,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.28,-3.79,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.93,3.42,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.39,-2.42,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.69,-0.08,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.7,0.35,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.45,-0.01,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.85,2.94,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.75,2.63,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.65,0.29,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.2,1.64,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.34,3.57,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.43,0.56,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.58,-1.54,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.79,3.89,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.88,1.82,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.52,-2.75,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.37,-1.36,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.5,1.96,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.26,0.9,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.73,-1.07,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.49,-3.05,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.54,0.73,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.85,-0.72,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.06,-3.46,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.08,-1.02,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.87,1.12,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.42,3.78,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.45,-1.52,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.6,0.05,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
-0.17,1.63,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
0.53,-1.49,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
1.84,1.82,0.25,mvejmejcxaxkbhncsjpmbezdoochlhpw
